label,command_vx,command_vy,command_wz,seed,fell,survival_s,lin_vel_err,yaw_rate_err,distance_m,mean_height_m,mean_tilt_rad,pushes_applied,pushes_survived,terrain_difficulty
dr-aggressive-s0@5999,0.3,0.0,0.0,0,False,10.0,0.29902419103516475,0.0008679519272562983,0.06820958852767944,-0.04508764473847008,0.037252377753697045,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.0,1,False,10.0,0.29912224994765385,0.0016500707568290333,0.08025838434696198,-0.04522759880885783,0.0438901078079875,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.0,2,False,10.0,0.2991229498386383,0.0016392283684884509,0.08813361823558807,-0.04521607949695376,0.04403626889368807,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.0,3,False,10.0,0.2991349881225162,0.0007599627027997889,0.08307445794343948,-0.04500077739171028,0.03865542948859457,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.0,4,False,10.0,0.2994862167040507,0.0024931159909141972,0.08632113039493561,-0.04535814475714318,0.054453450883605835,0,0,0.0
dr-aggressive-s0@5999,0.5,0.0,0.0,0,True,1.08,1.23980712890625,0.8146724998950958,0.09263233095407486,-0.018147326033605284,0.642189085620646,0,0,0.0
dr-aggressive-s0@5999,0.5,0.0,0.0,1,True,1.12,1.084694266319275,0.7375613699356715,0.09437666833400726,-0.010633095650882765,0.6631524609406684,0,0,0.0
dr-aggressive-s0@5999,0.5,0.0,0.0,2,True,1.08,1.2091128826141357,0.9871805906295776,0.0845264419913292,-0.012446418791119365,0.6602571877726504,0,0,0.0
dr-aggressive-s0@5999,0.5,0.0,0.0,3,True,1.0,nan,nan,0.08387104421854019,nan,nan,0,0,0.0
dr-aggressive-s0@5999,0.5,0.0,0.0,4,True,1.08,1.0370861291885376,0.396304726600647,0.0783541351556778,-0.020423662495238054,0.6262502902852258,0,0,0.0
dr-aggressive-s0@5999,-0.2,0.0,0.0,0,False,10.0,0.19410538415114084,0.009522722568759088,0.10462217777967453,-0.07820568836234126,0.13403207498609435,0,0,0.0
dr-aggressive-s0@5999,-0.2,0.0,0.0,1,False,10.0,0.20036912904845344,0.0037623847457062868,0.04093427211046219,-0.05123109207983629,0.06451814277613789,0,0,0.0
dr-aggressive-s0@5999,-0.2,0.0,0.0,2,False,10.0,0.20030343691507976,0.0029100720025599003,0.03516488894820213,-0.05100300344944372,0.06225982475258172,0,0,0.0
dr-aggressive-s0@5999,-0.2,0.0,0.0,3,False,10.0,0.20016315016481612,0.0016658072300682154,0.04613028094172478,-0.05160902837041654,0.0657732915259806,0,0,0.0
dr-aggressive-s0@5999,-0.2,0.0,0.0,4,False,10.0,0.2007784816953871,0.005991470018505222,0.053383659571409225,-0.05121868275935606,0.0655940849781509,0,0,0.0
dr-aggressive-s0@5999,0.0,0.2,0.0,0,False,10.0,0.1977196753025055,0.008494640303651976,0.10565444827079773,-0.04937140491276407,0.026992566129101475,0,0,0.0
dr-aggressive-s0@5999,0.0,0.2,0.0,1,False,10.0,0.1970093704594506,0.01049462535431505,0.09479227662086487,-0.04920032840797705,0.028423585175292053,0,0,0.0
dr-aggressive-s0@5999,0.0,0.2,0.0,2,False,10.0,0.19716566522916157,0.010026687226174242,0.09341689199209213,-0.049180303196615885,0.029065232777054775,0,0,0.0
dr-aggressive-s0@5999,0.0,0.2,0.0,3,False,10.0,0.196986662613021,0.008069684735706283,0.07854378968477249,-0.049133807942676334,0.027860588808193847,0,0,0.0
dr-aggressive-s0@5999,0.0,0.2,0.0,4,False,10.0,0.1972272719277276,0.009613084803152863,0.08598510921001434,-0.04896969632815406,0.030248576430125528,0,0,0.0
dr-aggressive-s0@5999,0.0,0.0,0.5,0,False,10.0,0.002771480059147709,0.4995478616914827,0.05468907207250595,-0.04735116512695866,0.04149023563199818,0,0,0.0
dr-aggressive-s0@5999,0.0,0.0,0.5,1,False,10.0,0.0033581369111521375,0.49696118499954334,0.0587276853621006,-0.047228054250603606,0.044192041255100345,0,0,0.0
dr-aggressive-s0@5999,0.0,0.0,0.5,2,False,10.0,0.003162655870223211,0.49608748650747453,0.06694938242435455,-0.04685386856966866,0.05060527911445083,0,0,0.0
dr-aggressive-s0@5999,0.0,0.0,0.5,3,False,10.0,0.003595532631087634,0.49755458663657515,0.05628811940550804,-0.047593429657758674,0.03836029387496958,0,0,0.0
dr-aggressive-s0@5999,0.0,0.0,0.5,4,False,10.0,0.0033673927032699187,0.49463971307449456,0.06689796596765518,-0.04676199121671805,0.05311454888781525,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.5,0,False,10.0,0.29921077185206946,0.4982854035462434,0.061088547110557556,-0.04486574792737593,0.03900049659812708,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.5,1,False,10.0,0.2992494903670417,0.4982121431671031,0.06811787188053131,-0.0448425491294271,0.041462220118605404,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.5,2,False,10.0,0.29929045147365996,0.49823642191658213,0.07618528604507446,-0.04484316306233956,0.043664761011935914,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.5,3,False,10.0,0.29919940114021304,0.49879276351755836,0.07319406419992447,-0.04490186476496672,0.042392436535230456,0,0,0.0
dr-aggressive-s0@5999,0.3,0.0,0.5,4,False,10.0,0.2993106614218818,0.4985652669284698,0.07725047320127487,-0.044977556526338766,0.04963806879564176,0,0,0.0
