seed,crate,solo,closest_pinch_m,fine_kernel,peak_lift_m,held_lift_m,in_pinch_frac,fell,run,arm,crew,iteration,vision
1,1,1,0.5396248864091887,0.0002483366922971797,0.013400168921663014,-0.0001841235175181477,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
2,0,0,0.34112779356366935,0.006766946986494826,0.0,-0.0001841235175181477,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
2,1,1,0.5387197279844037,0.0002521110189777076,0.0,-0.0001841235175181477,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
3,0,0,0.3367132705000442,0.007281720114438506,0.04210438245759626,0.032900403949276374,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
3,1,1,0.538521318723632,0.00025294597932534746,0.0,-0.0001841235175181477,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
4,0,0,0.33881366675502933,0.0070321027104987,0.0,-0.0001841235175181477,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
4,1,1,0.5375509994344103,0.0002570693445583805,0.0,-0.0001841235175181477,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
5,0,0,0.34020693050002276,0.0068712456908046615,0.03779687468143586,-0.0013348892886785313,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
5,1,1,0.5383107900445343,0.00025383496512587644,0.042173576734630014,-0.00018412351751836975,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
6,0,0,0.3298376612100543,0.008162239954759287,0.013637151055040264,-0.0010549991898254618,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
6,1,1,0.5396517980447937,0.0002482253453183203,0.02006214278864621,-0.00018412351751817546,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
7,0,0,0.34152593326399694,0.006722342895490452,0.012010726449503406,-0.0007893527098534747,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
7,1,1,0.5405317671713662,0.00024461184276214354,0.026558171503782646,-0.00018412351751817546,0.0,1,2026-08-27_17-42-26_coop-occluded-depth-s0,17-42-26_coop-occluded-depth-s0,3,15999,1
