label,command_vx,command_vy,command_wz,seed,fell,survival_s,lin_vel_err,yaw_rate_err,distance_m,mean_height_m,mean_tilt_rad,pushes_applied,pushes_survived,terrain_difficulty
dr-default-s0,0.3,0.0,0.0,0,False,10.0,0.3013618721895748,0.18441507827361217,3.0384838581085205,-0.04029899783908314,0.0658506196004695,0,0,0.05
dr-default-s0,0.3,0.0,0.0,1,False,10.0,0.30404875487089156,0.1862502896186844,3.036827802658081,-0.040037722202905905,0.06577521873517933,0,0,0.05
dr-default-s0,0.3,0.0,0.0,2,False,10.0,0.294640522301197,0.18163548943858282,3.055743932723999,-0.040282702685414076,0.06693613196312062,0,0,0.05
dr-default-s0,0.3,0.0,0.0,3,False,10.0,0.2934636014037662,0.18291864342987538,3.0580191612243652,-0.04050179596403784,0.06571263638422911,0,0,0.05
dr-default-s0,0.3,0.0,0.0,4,False,10.0,0.2987509591711892,0.1855237951132262,3.067531108856201,-0.04022172842003422,0.06851862926569746,0,0,0.05
dr-default-s0,0.5,0.0,0.0,0,False,10.0,0.3012289733191331,0.24033313376182278,4.604625701904297,-0.04871794695322895,0.04963842932898836,0,0,0.05
dr-default-s0,0.5,0.0,0.0,1,False,10.0,0.3015522406167454,0.21806739054904836,4.724537372589111,-0.050772654839397816,0.04990548066437602,0,0,0.05
dr-default-s0,0.5,0.0,0.0,2,False,10.0,0.3139066844185193,0.27960813308755555,4.4550251960754395,-0.05008055689140139,0.05026213424297546,0,0,0.05
dr-default-s0,0.5,0.0,0.0,3,False,10.0,0.30959115229547024,0.24936255261664175,4.494311809539795,-0.049348635184817066,0.0504655761158732,0,0,0.05
dr-default-s0,0.5,0.0,0.0,4,False,10.0,0.29719347453779643,0.23036686844477017,4.797420501708984,-0.05071121180960429,0.04955748378851153,0,0,0.05
dr-default-s0,-0.2,0.0,0.0,0,False,10.0,0.27479300441841287,0.16637452118098736,2.134110450744629,-0.05553665317606088,0.08712021057517019,0,0,0.05
dr-default-s0,-0.2,0.0,0.0,1,False,10.0,0.27551999886830647,0.16497824691850432,2.082228899002075,-0.05598796430679722,0.08621574926722088,0,0,0.05
dr-default-s0,-0.2,0.0,0.0,2,False,10.0,0.27143703550928167,0.15766795804827577,2.096181869506836,-0.05594908291744035,0.08719982215567187,0,0,0.05
dr-default-s0,-0.2,0.0,0.0,3,False,10.0,0.2747262089451154,0.15325277994749031,2.1304023265838623,-0.055828318075514305,0.08610137699346741,0,0,0.05
dr-default-s0,-0.2,0.0,0.0,4,False,10.0,0.2765876022229592,0.15747914116933115,2.1245036125183105,-0.05566075999218656,0.08426558735916874,0,0,0.05
dr-default-s0,0.0,0.2,0.0,0,False,10.0,0.2495161406157745,0.08801410999511265,1.4434294700622559,-0.0370712305901669,0.03567021753126767,0,0,0.05
dr-default-s0,0.0,0.2,0.0,1,False,10.0,0.23947260547429322,0.10359558564365014,1.564818024635315,-0.036974473842799095,0.034779766571450876,0,0,0.05
dr-default-s0,0.0,0.2,0.0,2,False,10.0,0.24762638536592324,0.10926233039845505,1.4871864318847656,-0.036727330818951284,0.03545097533940578,0,0,0.05
dr-default-s0,0.0,0.2,0.0,3,False,10.0,0.25154726829793717,0.09664102232277703,1.4542571306228638,-0.03691840493877084,0.03529924385556946,0,0,0.05
dr-default-s0,0.0,0.2,0.0,4,False,10.0,0.2514874798928698,0.09471608346923151,1.4349335432052612,-0.03721418003629815,0.03480865677122519,0,0,0.05
dr-default-s0,0.0,0.0,0.5,0,False,10.0,0.2448703983426094,0.17116373452047506,0.041492920368909836,-0.03676774380564048,0.03176659043199191,0,0,0.05
dr-default-s0,0.0,0.0,0.5,1,False,10.0,0.24430986435876953,0.16771749100130465,0.048690926283597946,-0.03683285124292436,0.030810291401904256,0,0,0.05
dr-default-s0,0.0,0.0,0.5,2,False,10.0,0.237133442958196,0.18083649530908183,0.10957001149654388,-0.036570023956188635,0.030344779068045342,0,0,0.05
dr-default-s0,0.0,0.0,0.5,3,False,10.0,0.2396476628879706,0.16552075028626456,0.07761381566524506,-0.036637384690690555,0.030562133047622873,0,0,0.05
dr-default-s0,0.0,0.0,0.5,4,False,10.0,0.233926052691208,0.1846898560308748,0.05747755616903305,-0.03651555285867499,0.03047560885212462,0,0,0.05
dr-default-s0,0.3,0.0,0.5,0,False,10.0,0.30970013216137887,0.2067179481188456,0.03963928669691086,-0.04105330078985769,0.060500898751027925,0,0,0.05
dr-default-s0,0.3,0.0,0.5,1,False,10.0,0.31123361315992143,0.2044011265039444,0.10000058263540268,-0.04111801968747458,0.06079460431708029,0,0,0.05
dr-default-s0,0.3,0.0,0.5,2,False,10.0,0.2996540847255124,0.1821948567363951,0.04811664670705795,-0.041087854348119596,0.06086047380230871,0,0,0.05
dr-default-s0,0.3,0.0,0.5,3,False,10.0,0.30482871003448964,0.201595063606898,0.08329618722200394,-0.041102058546979854,0.059082768934360354,0,0,0.05
dr-default-s0,0.3,0.0,0.5,4,False,10.0,0.2984304525040918,0.19245786632100742,0.037187885493040085,-0.041100720489252646,0.059379444744638334,0,0,0.05
