label,command_vx,command_vy,command_wz,seed,fell,survival_s,lin_vel_err,yaw_rate_err,distance_m,mean_height_m,mean_tilt_rad,pushes_applied,pushes_survived,terrain_difficulty
terrain-smooth-s0,0.3,0.0,0.0,0,False,10.0,0.3271127358906799,0.36280443246372873,2.782895088195801,-0.044064803269178165,0.050323498621005165,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.0,1,False,10.0,0.33706121085418594,0.37903659003553913,2.78406023979187,-0.04386284743138561,0.050882401638176256,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.0,2,False,10.0,0.33403234786457486,0.36255847480355036,2.808354616165161,-0.0438500938042929,0.05106083390902545,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.0,3,False,10.0,0.3194829875561926,0.33731259194551966,2.8357527256011963,-0.04399978790541657,0.0504871864035981,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.0,4,False,10.0,0.3355116461714109,0.3681926696545755,2.843611240386963,-0.0435846352703463,0.05101974638955519,0,0,0.0
terrain-smooth-s0,0.5,0.0,0.0,0,False,10.0,0.34621403329902223,0.4011520140910418,4.650813102722168,-0.04740099592908799,0.04282632832178591,0,0,0.0
terrain-smooth-s0,0.5,0.0,0.0,1,False,10.0,0.3466215063465966,0.39100787580944596,4.66212272644043,-0.04734515646601798,0.04323809569561211,0,0,0.0
terrain-smooth-s0,0.5,0.0,0.0,2,False,10.0,0.34650407552719115,0.3978778431305869,4.650289535522461,-0.04737247320270621,0.04324812266151219,0,0,0.0
terrain-smooth-s0,0.5,0.0,0.0,3,False,10.0,0.3467432791988055,0.4017249714045061,4.642972946166992,-0.047370714459795016,0.04343110215110004,0,0,0.0
terrain-smooth-s0,0.5,0.0,0.0,4,False,10.0,0.3460072546535068,0.39951002017698356,4.659633636474609,-0.04735562775494143,0.04240920011931688,0,0,0.0
terrain-smooth-s0,-0.2,0.0,0.0,0,False,10.0,0.19815378705660502,0.002819386268577849,0.06109863892197609,-0.04472713572763688,0.03191009675628994,0,0,0.0
terrain-smooth-s0,-0.2,0.0,0.0,1,False,10.0,0.19859672553009458,0.0017933909008135945,0.054872188717126846,-0.045027544279802545,0.027375503606312884,0,0,0.0
terrain-smooth-s0,-0.2,0.0,0.0,2,False,10.0,0.1984571025768916,0.0009589872410035443,0.04865771532058716,-0.04499038782787817,0.027842596385492056,0,0,0.0
terrain-smooth-s0,-0.2,0.0,0.0,3,False,10.0,0.19870982706546783,0.0019585306621330446,0.05375414341688156,-0.04505060385506015,0.027159637969728617,0,0,0.0
terrain-smooth-s0,-0.2,0.0,0.0,4,False,10.0,0.1984597853819529,0.0024446111959054427,0.05076376348733902,-0.04514658686880008,0.026317663863787796,0,0,0.0
terrain-smooth-s0,0.0,0.2,0.0,0,False,10.0,0.2014080884721544,0.0077986873088068225,0.08572026342153549,-0.04481578119226133,0.04626276349771642,0,0,0.0
terrain-smooth-s0,0.0,0.2,0.0,1,False,10.0,0.20144122143586476,0.007960247712908312,0.0823008343577385,-0.044854217892542465,0.047042346249449425,0,0,0.0
terrain-smooth-s0,0.0,0.2,0.0,2,False,10.0,0.20142940627204048,0.007906478699426064,0.08220256119966507,-0.044837611605417514,0.04661019347624565,0,0,0.0
terrain-smooth-s0,0.0,0.2,0.0,3,False,10.0,0.20140640623039668,0.007895804463769309,0.06966876238584518,-0.044899316669542486,0.04669705532160573,0,0,0.0
terrain-smooth-s0,0.0,0.2,0.0,4,False,10.0,0.20143502705627017,0.004217698990768339,0.07735119014978409,-0.044811298851212183,0.05080933616313639,0,0,0.0
terrain-smooth-s0,0.0,0.0,0.5,0,False,10.0,0.0007823373607566787,0.49445155554554526,0.02733711153268814,-0.041739881436878144,0.039679155042283754,0,0,0.0
terrain-smooth-s0,0.0,0.0,0.5,1,False,10.0,0.0006649349371825034,0.49507208610263964,0.03052033856511116,-0.04184372609564608,0.03912070519877086,0,0,0.0
terrain-smooth-s0,0.0,0.0,0.5,2,False,10.0,0.0007084663493636375,0.49460646386258306,0.03137296065688133,-0.041763962676684495,0.03929396009542406,0,0,0.0
terrain-smooth-s0,0.0,0.0,0.5,3,False,10.0,0.0006925847717664308,0.49507542381270064,0.025662994012236595,-0.04183972691276039,0.03997134100091824,0,0,0.0
terrain-smooth-s0,0.0,0.0,0.5,4,False,10.0,0.0006474933275280314,0.4952758149906165,0.03035210259258747,-0.04190097334584815,0.03595203313968615,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.5,0,False,10.0,0.34368758880429795,0.4492249688754479,0.22981104254722595,-0.043081069615424766,0.05709184386223909,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.5,1,False,10.0,0.3461692895160781,0.4410756829629342,0.19430041313171387,-0.04313347280560928,0.05601748150109941,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.5,2,False,10.0,0.3485024063785871,0.44174319416284563,0.07831256836652756,-0.04313654800469886,0.055817176388155795,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.5,3,False,10.0,0.34667755388551286,0.4450642227381468,0.18167293071746826,-0.04309883347765939,0.05696199266097085,0,0,0.0
terrain-smooth-s0,0.3,0.0,0.5,4,False,10.0,0.342798050807582,0.4414402649924159,0.20462580025196075,-0.04319622470790099,0.05701966146362099,0,0,0.0
