label,command_vx,command_vy,command_wz,seed,fell,survival_s,lin_vel_err,yaw_rate_err,distance_m,mean_height_m,mean_tilt_rad,pushes_applied,pushes_survived,terrain_difficulty
push-curriculum-s1,0.3,0.0,0.0,0,False,12.0,0.27687031732364137,0.9023911905606192,3.2701590061187744,-0.052730362721255974,0.036926530948311304,3,3,0.0
push-curriculum-s1,0.3,0.0,0.0,1,False,12.0,0.2805980292191221,0.9693499222120524,2.2876546382904053,-0.05170630592442714,0.03475872276251074,3,3,0.0
push-curriculum-s1,0.3,0.0,0.0,2,False,12.0,0.2872143212130124,0.9523611914171752,1.59906804561615,-0.0527299796041612,0.04449556789702051,3,3,0.0
push-curriculum-s1,0.3,0.0,0.0,3,False,12.0,0.2867839257080447,0.9506931187208234,2.8826940059661865,-0.053609430975715126,0.04189076555551286,3,3,0.0
push-curriculum-s1,0.3,0.0,0.0,4,False,12.0,0.2876076681370085,1.0018722993541846,2.2896664142608643,-0.054366246563958456,0.04168642901308522,3,3,0.0
push-curriculum-s1,0.5,0.0,0.0,0,True,3.52,0.38852292334749583,0.9108673359548288,1.5296061038970947,-0.05392614032658818,0.10408338926001112,1,0,0.0
push-curriculum-s1,0.5,0.0,0.0,1,False,12.0,0.34027161618863994,0.8352425456453454,5.705728530883789,-0.05968437792821995,0.051808755862393474,3,3,0.0
push-curriculum-s1,0.5,0.0,0.0,2,True,4.84,0.4500230880609403,1.09183585618545,1.409576416015625,-0.06528788435993284,0.09543031934767128,1,1,0.0
push-curriculum-s1,0.5,0.0,0.0,3,True,3.68,0.39589729215671765,1.1703502871652147,1.5001540184020996,-0.06488116652925792,0.09377734585985976,1,0,0.0
push-curriculum-s1,0.5,0.0,0.0,4,False,12.0,0.34090736266225574,0.8155004930868744,5.493703365325928,-0.06069987100714013,0.04927847999171108,3,3,0.0
push-curriculum-s1,-0.2,0.0,0.0,0,False,12.0,0.23626751549880612,0.6084595778973942,2.325639247894287,-0.04934249642932725,0.0710283198105425,3,3,0.0
push-curriculum-s1,-0.2,0.0,0.0,1,False,12.0,0.24115630869838325,0.6257448590330948,2.385928153991699,-0.04895394329276709,0.06961550553368631,3,3,0.0
push-curriculum-s1,-0.2,0.0,0.0,2,False,12.0,0.23648343317888,0.6221430948190391,2.4819517135620117,-0.04855677851774049,0.07041637037697623,3,3,0.0
push-curriculum-s1,-0.2,0.0,0.0,3,False,12.0,0.24305323892696337,0.6267300232355906,2.1929638385772705,-0.049356125896400586,0.06850442441020536,3,3,0.0
push-curriculum-s1,-0.2,0.0,0.0,4,False,12.0,0.23108071342110634,0.6076164080270312,2.2149384021759033,-0.04956627970981122,0.0691908291634983,3,3,0.0
push-curriculum-s1,0.0,0.2,0.0,0,False,12.0,0.2150785802846605,0.09893956227913309,0.2598837614059448,-0.04185294623857531,0.04617859232723004,3,3,0.0
push-curriculum-s1,0.0,0.2,0.0,1,True,9.76,0.27213162908407107,0.22166198567374606,0.6002313494682312,-0.04123705088048447,0.06410769938843554,3,2,0.0
push-curriculum-s1,0.0,0.2,0.0,2,False,12.0,0.2365780866789547,0.24575406444978645,1.0351089239120483,-0.044755405236485794,0.05114327093945801,3,3,0.0
push-curriculum-s1,0.0,0.2,0.0,3,True,9.72,0.24579914417032392,0.17411601742827804,0.25946202874183655,-0.04102705150338315,0.061525893456042945,3,2,0.0
push-curriculum-s1,0.0,0.2,0.0,4,True,10.0,0.28111471126683885,0.33913695923835296,1.1976573467254639,-0.044143961126397735,0.06971653824471638,3,2,0.0
push-curriculum-s1,0.0,0.0,0.5,0,False,12.0,0.09149885011921552,0.49101676614912737,0.08942200243473053,-0.05022114534771911,0.032966195172294654,3,3,0.0
push-curriculum-s1,0.0,0.0,0.5,1,False,12.0,0.0627754435298795,0.5058938023884548,0.07013510912656784,-0.048629593158913596,0.040659409368414424,3,3,0.0
push-curriculum-s1,0.0,0.0,0.5,2,False,12.0,0.05964914684384977,0.5147014910762134,0.11554484069347382,-0.05071945853581126,0.030879184085426527,3,3,0.0
push-curriculum-s1,0.0,0.0,0.5,3,False,12.0,0.0367054843978787,0.48501967266653745,0.029293367639183998,-0.04985122059878803,0.0324346891522847,3,3,0.0
push-curriculum-s1,0.0,0.0,0.5,4,False,12.0,0.08152221180286935,0.5229395822417626,0.1060580313205719,-0.04871893221524742,0.04232378393421991,3,3,0.0
push-curriculum-s1,0.3,0.0,0.5,0,False,12.0,0.30439539991996506,1.1368378743732517,2.899541139602661,-0.053359291313210815,0.04198748530310068,3,3,0.0
push-curriculum-s1,0.3,0.0,0.5,1,False,12.0,0.30516321211375974,1.1985901469703426,2.4447133541107178,-0.05296996683932756,0.042814969927660186,3,3,0.0
push-curriculum-s1,0.3,0.0,0.5,2,True,9.88,0.3337696793631793,1.174836351711886,2.094871997833252,-0.0510345104641177,0.062229123544306195,3,2,0.0
push-curriculum-s1,0.3,0.0,0.5,3,False,12.0,0.3051858314499259,1.1092035038379784,3.249873638153076,-0.05296417500810285,0.04138133702906075,3,3,0.0
push-curriculum-s1,0.3,0.0,0.5,4,False,12.0,0.30765800076790834,1.1404434766381746,3.4169037342071533,-0.053883032076976256,0.04469236433918598,3,3,0.0
