label,command_vx,command_vy,command_wz,seed,fell,survival_s,lin_vel_err,yaw_rate_err,distance_m,mean_height_m,mean_tilt_rad,pushes_applied,pushes_survived,terrain_difficulty
push-c0.4-s2,0.3,0.0,0.0,0,True,3.92,0.29519053477130525,0.3462666423723408,1.1534948348999023,-0.0473601549068603,0.12155873720999777,1,0,0.0
push-c0.4-s2,0.3,0.0,0.0,1,True,4.48,0.41597818823038846,0.43623160349269363,1.446603775024414,-0.04885349631318387,0.13973450426331474,1,0,0.0
push-c0.4-s2,0.3,0.0,0.0,2,False,12.0,0.3012312392213128,0.29517168924339454,3.680244207382202,-0.04539979378654287,0.04972229501550278,3,3,0.0
push-c0.4-s2,0.3,0.0,0.0,3,True,10.200000000000001,0.32732008329552154,0.28455088227916425,3.1013171672821045,-0.044481892011318136,0.07489172669652708,3,2,0.0
push-c0.4-s2,0.3,0.0,0.0,4,False,12.0,0.31051624089479446,0.29468695879903284,3.8218488693237305,-0.04639216276266656,0.04931723175910577,3,3,0.0
push-c0.4-s2,0.5,0.0,0.0,0,True,3.72,0.36738996503545956,0.37642943787881555,1.6228357553482056,-0.04811821234185019,0.10299591285576348,1,0,0.0
push-c0.4-s2,0.5,0.0,0.0,1,False,12.0,0.3699069200049747,0.31178027702527206,5.739630699157715,-0.048959698512878694,0.04610033516824998,3,3,0.0
push-c0.4-s2,0.5,0.0,0.0,2,False,12.0,0.3568473313071511,0.3036266626656817,5.860378265380859,-0.04937297821800293,0.04542709559491402,3,3,0.0
push-c0.4-s2,0.5,0.0,0.0,3,True,3.8000000000000003,0.36927489803305696,0.35982606871901746,1.6807249784469604,-0.04954557658788513,0.1022883988273194,1,0,0.0
push-c0.4-s2,0.5,0.0,0.0,4,False,12.0,0.36515182863582263,0.29562993517907504,5.99716329574585,-0.04949745288330971,0.04414128238995533,3,3,0.0
push-c0.4-s2,-0.2,0.0,0.0,0,False,12.0,0.2699461591176011,0.23299278376518157,2.423292398452759,-0.058765060300553854,0.1133482447477561,3,3,0.0
push-c0.4-s2,-0.2,0.0,0.0,1,False,12.0,0.29111226744272495,0.27638600717171685,2.4832053184509277,-0.05715495907044774,0.11659662095570057,3,3,0.0
push-c0.4-s2,-0.2,0.0,0.0,2,False,12.0,0.26418477616526864,0.24532734984489665,2.531482219696045,-0.05841242249607335,0.11391490760942671,3,3,0.0
push-c0.4-s2,-0.2,0.0,0.0,3,True,3.92,0.29391935192150614,0.32033572690433837,0.6236189007759094,-0.05788137509628826,0.1634804086647584,1,0,0.0
push-c0.4-s2,-0.2,0.0,0.0,4,False,12.0,0.25734864512627775,0.23936348956586284,2.424868106842041,-0.0590138457538358,0.11628785483060279,3,3,0.0
push-c0.4-s2,0.0,0.2,0.0,0,False,12.0,0.24732676831158726,0.13315879372959236,1.845581293106079,-0.047617570666023686,0.029819611819952352,3,3,0.0
push-c0.4-s2,0.0,0.2,0.0,1,False,12.0,0.28213136876001954,0.18802057804603298,2.2176389694213867,-0.04780002155511556,0.0313258790222556,3,3,0.0
push-c0.4-s2,0.0,0.2,0.0,2,False,12.0,0.24876091000708667,0.15127647188742768,1.8185580968856812,-0.04781671906278236,0.028968679662752676,3,3,0.0
push-c0.4-s2,0.0,0.2,0.0,3,False,12.0,0.25713518473743036,0.14418800241356208,1.9183365106582642,-0.04766569415776369,0.029721591311191793,3,3,0.0
push-c0.4-s2,0.0,0.2,0.0,4,False,12.0,0.27048354993489654,0.16616488768507473,1.979653000831604,-0.04816516287231284,0.029389500230391857,3,3,0.0
push-c0.4-s2,0.0,0.0,0.5,0,False,12.0,0.14448346052064814,0.38100192213409834,0.08937042206525803,-0.04800872641722714,0.02523235341287692,3,3,0.0
push-c0.4-s2,0.0,0.0,0.5,1,False,12.0,0.1516867863200605,0.3879583756357897,0.14164848625659943,-0.04836009817509049,0.022027436361157195,3,3,0.0
push-c0.4-s2,0.0,0.0,0.5,2,False,12.0,0.1069071929129793,0.43072655045538505,0.03808993101119995,-0.04764946955341619,0.023379052255646727,3,3,0.0
push-c0.4-s2,0.0,0.0,0.5,3,False,12.0,0.12781378873285246,0.4154369360282594,0.0028074788860976696,-0.048064981769678446,0.022184623560205174,3,3,0.0
push-c0.4-s2,0.0,0.0,0.5,4,False,12.0,0.10216992876407775,0.4552093459853991,0.03869205713272095,-0.04794989590527451,0.02227602244776706,3,3,0.0
push-c0.4-s2,0.3,0.0,0.5,0,False,12.0,0.34608552105047485,0.35081984887068923,0.6252478957176208,-0.045531717296040865,0.056602848817056704,3,3,0.0
push-c0.4-s2,0.3,0.0,0.5,1,True,6.88,0.3351180444275137,0.3736880539479304,0.6725178956985474,-0.049433049139597084,0.08484466179972032,2,1,0.0
push-c0.4-s2,0.3,0.0,0.5,2,False,12.0,0.3336494887552478,0.3381663470918482,0.613675057888031,-0.04754618657953811,0.05576971744404381,3,3,0.0
push-c0.4-s2,0.3,0.0,0.5,3,True,7.44,0.3891561294657103,0.36353362492222036,0.17076407372951508,-0.045290356669763984,0.09850756313227592,2,1,0.0
push-c0.4-s2,0.3,0.0,0.5,4,False,12.0,0.3495446391403675,0.3631774084608663,0.7196142673492432,-0.04647731937680755,0.05469531501118097,3,3,0.0
